Day,Month,Year,Hour,Minute,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis
7,3,2020,9,55,7,14,15,9,15,9,6
7,3,2020,10,0,9,15,14,9,14,8,7
7,3,2020,10,5,8,11,16,6,12,8,6
7,3,2020,10,10,11,10,16,7,18,10,7
7,3,2020,10,15,10,9,16,10,21,9,8
7,3,2020,10,20,11,10,16,9,19,8,10
7,3,2020,10,25,9,10,16,10,19,9,10
7,3,2020,10,30,9,10,17,12,17,10,11
7,3,2020,10,35,8,11,15,13,16,9,11
7,3,2020,10,40,9,11,15,12,15,9,12
7,3,2020,10,45,8,9,16,12,13,9,13
7,3,2020,10,50,8,5,19,9,14,8,12
7,3,2020,10,55,9,8,19,10,13,11,10
7,3,2020,11,0,5,8,18,10,12,8,13
7,3,2020,11,5,6,8,14,10,13,11,14
7,3,2020,11,10,7,15,14,10,15,10,12
7,3,2020,11,15,7,18,13,16,17,7,15
7,3,2020,11,20,6,16,11,12,17,6,14
7,3,2020,11,25,4,14,13,10,18,7,12
7,3,2020,11,30,5,15,13,10,18,7,12
7,3,2020,11,35,7,17,12,11,13,8,12
7,3,2020,11,40,10,15,14,11,18,10,11
7,3,2020,11,45,13,16,10,12,19,11,13
7,3,2020,11,50,11,17,11,12,14,10,12
7,3,2020,11,55,13,12,14,14,20,10,10
7,3,2020,12,0,15,15,12,10,15,9,8
7,3,2020,12,5,10,15,11,11,21,8,9
7,3,2020,12,10,11,19,8,9,21,8,7
7,3,2020,12,15,12,17,9,9,26,8,9
7,3,2020,12,20,11,15,8,8,22,7,8
7,3,2020,12,25,10,16,8,7,26,5,12
7,3,2020,12,30,12,16,9,8,22,6,13
7,3,2020,12,35,11,19,9,9,24,6,12
7,3,2020,12,40,14,19,10,10,22,8,10
7,3,2020,12,45,13,19,12,9,16,8,11
7,3,2020,12,50,10,19,12,10,14,9,15
7,3,2020,12,55,11,18,14,12,13,5,14
7,3,2020,13,0,13,14,15,10,10,2,13
7,3,2020,13,5,11,15,12,12,11,6,11
7,3,2020,13,10,10,17,13,8,13,7,14
7,3,2020,13,15,10,18,15,9,17,10,9
7,3,2020,13,20,10,20,13,12,16,9,10
7,3,2020,13,25,12,17,10,11,19,11,14
7,3,2020,13,30,11,18,11,12,17,11,16
7,3,2020,13,35,12,17,12,12,16,10,16
7,3,2020,13,40,12,17,12,11,18,10,18
7,3,2020,13,45,11,13,13,9,17,9,18
7,3,2020,13,50,11,16,15,9,19,12,19
7,3,2020,13,55,12,16,13,8,19,13,19
7,3,2020,14,0,10,17,11,9,17,12,19
7,3,2020,14,5,13,18,9,11,15,11,16
7,3,2020,14,10,12,15,11,7,15,11,16
7,3,2020,14,15,12,16,8,7,16,11,15
7,3,2020,14,20,9,19,10,7,15,10,16
7,3,2020,14,25,11,20,9,7,14,10,17
7,3,2020,14,30,8,22,11,8,15,8,15
7,3,2020,14,35,10,21,12,10,16,6,16
7,3,2020,14,40,7,17,15,7,16,8,12
7,3,2020,14,45,8,20,14,7,18,10,9
7,3,2020,14,50,7,16,12,9,20,13,10
7,3,2020,14,55,5,17,16,8,19,13,11
7,3,2020,15,0,6,17,16,10,22,11,14
7,3,2020,15,5,6,15,17,10,20,12,18
7,3,2020,15,10,4,18,16,14,18,10,19
7,3,2020,15,15,9,21,16,17,15,13,19
7,3,2020,15,20,7,18,18,19,20,12,20
7,3,2020,15,25,8,21,17,13,20,11,16
7,3,2020,15,30,6,22,21,13,16,10,17
7,3,2020,15,35,7,18,19,13,15,13,15
7,3,2020,15,40,11,19,19,14,14,14,16
7,3,2020,15,45,9,20,19,15,16,13,17
7,3,2020,15,50,7,18,18,12,22,11,18
7,3,2020,15,55,8,18,16,13,20,10,18
7,3,2020,16,0,9,19,17,15,18,8,18
7,3,2020,16,5,10,16,18,12,21,7,17
7,3,2020,16,10,11,16,19,10,21,5,16
7,3,2020,16,15,7,18,15,9,23,9,16
7,3,2020,16,20,11,21,18,10,24,9,16
7,3,2020,16,25,13,20,20,11,21,11,14
7,3,2020,16,30,13,21,19,11,17,9,13
7,3,2020,16,35,13,19,20,10,22,9,14
7,3,2020,16,40,14,19,19,11,19,7,13
7,3,2020,16,45,9,20,19,10,19,11,15
7,3,2020,16,50,11,20,17,14,13,13,11
7,3,2020,16,55,11,20,17,14,13,12,11
7,3,2020,17,0,16,22,18,15,14,14,11
7,3,2020,17,5,14,19,19,15,18,12,7
7,3,2020,17,10,16,20,15,14,20,14,8
7,3,2020,17,15,16,18,16,13,19,12,9
7,3,2020,17,20,15,18,14,12,16,13,9
7,3,2020,17,25,16,19,15,12,18,13,10
7,3,2020,17,30,14,20,14,14,19,14,8
7,3,2020,17,35,16,22,13,11,15,14,7
7,3,2020,17,40,20,23,16,12,20,14,10
7,3,2020,17,45,20,22,17,8,22,12,10
7,3,2020,17,50,18,20,16,8,20,13,10
7,3,2020,17,55,18,18,23,9,24,11,10
7,3,2020,18,0,18,19,18,11,19,11,10
7,3,2020,18,5,17,18,16,10,18,10,11
7,3,2020,18,10,17,22,13,7,21,10,11
7,3,2020,18,15,12,22,13,9,19,11,9
7,3,2020,18,20,12,18,13,7,19,12,8
7,3,2020,18,25,15,19,13,10,17,14,7
7,3,2020,18,30,14,18,13,13,22,13,6
7,3,2020,18,35,11,19,15,12,21,10,7
7,3,2020,18,40,12,18,15,8,23,8,7
7,3,2020,18,45,11,21,14,9,23,8,5
7,3,2020,18,50,8,18,13,13,24,9,5
7,3,2020,18,55,7,18,10,14,23,8,5
7,3,2020,19,0,8,21,14,15,20,9,6
7,3,2020,19,5,5,22,14,13,20,11,7
7,3,2020,19,10,8,21,17,10,20,9,7
7,3,2020,19,15,8,22,17,13,22,6,6
7,3,2020,19,20,7,17,16,12,19,5,8
7,3,2020,19,25,6,20,15,9,12,7,8
7,3,2020,19,30,7,20,14,8,15,7,8
7,3,2020,19,35,6,16,19,9,18,11,7
7,3,2020,19,40,5,22,18,10,16,8,7
7,3,2020,19,45,6,27,16,9,13,12,7
7,3,2020,19,50,6,27,19,10,15,10,9
7,3,2020,19,55,5,26,17,11,13,9,12
7,3,2020,20,0,4,24,14,12,18,8,11
7,3,2020,20,5,5,21,12,10,19,10,11
7,3,2020,20,10,9,19,14,9,21,9,9
7,3,2020,20,15,8,21,15,12,20,12,9
7,3,2020,20,20,8,20,19,13,15,12,9
7,3,2020,20,25,10,18,18,11,13,10,12
7,3,2020,20,30,12,15,17,8,11,11,14
7,3,2020,20,35,12,16,15,10,12,10,12
7,3,2020,20,40,13,16,11,11,15,12,11
7,3,2020,20,45,15,15,12,12,16,10,12
7,3,2020,20,50,15,19,13,11,16,8,13
7,3,2020,20,55,15,20,13,12,14,10,13
7,3,2020,21,0,12,20,12,12,17,14,10
7,3,2020,21,5,13,20,14,12,13,14,11
7,3,2020,21,10,15,18,15,11,15,10,7
7,3,2020,21,15,9,17,18,12,18,11,10
7,3,2020,21,20,9,17,15,12,16,11,9
7,3,2020,21,25,10,17,11,13,18,12,13
7,3,2020,21,30,14,19,11,11,15,11,11
7,3,2020,21,35,13,20,11,10,15,13,8
7,3,2020,21,40,14,20,10,10,16,11,6
7,3,2020,21,45,13,18,15,12,18,8,10
7,3,2020,21,50,14,20,15,13,15,9,12
7,3,2020,21,55,15,18,16,11,17,11,13
7,3,2020,22,0,16,19,14,12,20,16,11
7,3,2020,22,5,15,19,17,11,18,14,10
7,3,2020,22,10,11,18,15,9,22,14,10
7,3,2020,22,15,12,18,13,10,18,13,7
7,3,2020,22,20,13,15,13,10,17,13,8
7,3,2020,22,25,9,13,12,11,19,12,10
7,3,2020,22,30,8,15,13,11,17,9,11
7,3,2020,22,35,7,18,16,12,16,9,10
7,3,2020,22,40,12,18,13,12,15,8,11
7,3,2020,22,45,13,21,11,9,16,11,11
7,3,2020,22,50,13,17,15,10,16,12,11
7,3,2020,22,55,15,17,15,9,13,9,10
7,3,2020,23,0,15,18,12,7,16,10,10
7,3,2020,23,5,13,15,11,10,19,13,9
7,3,2020,23,10,12,17,9,10,16,16,11
7,3,2020,23,15,10,18,11,9,16,15,11
7,3,2020,23,20,12,17,12,10,14,16,9
7,3,2020,23,25,13,20,10,7,13,17,9
7,3,2020,23,30,11,20,6,10,14,17,8
7,3,2020,23,35,13,20,7,10,16,16,12
7,3,2020,23,40,12,17,11,12,14,17,12
7,3,2020,23,45,10,16,11,11,14,18,10
7,3,2020,23,50,11,17,8,15,15,15,11
7,3,2020,23,55,12,15,10,14,13,13,12
8,3,2020,0,0,9,15,14,15,11,13,10
8,3,2020,0,5,9,13,14,13,10,7,12
8,3,2020,0,10,11,15,10,15,14,12,13
8,3,2020,0,15,11,15,11,14,11,10,12
8,3,2020,0,20,11,15,11,10,10,9,13
8,3,2020,0,25,12,13,13,8,8,11,13
8,3,2020,0,30,11,13,13,10,9,12,11
8,3,2020,0,35,9,14,13,10,12,13,12
8,3,2020,0,40,9,16,9,12,13,13,9
8,3,2020,0,45,9,15,4,14,12,14,9
8,3,2020,0,50,9,12,6,14,10,12,10
8,3,2020,0,55,8,14,4,11,12,12,11
8,3,2020,1,0,9,14,5,12,10,9,10
8,3,2020,1,5,10,15,6,10,6,10,12
8,3,2020,1,10,9,10,7,9,6,11,11
8,3,2020,1,15,8,10,8,11,5,10,10
8,3,2020,1,20,7,7,7,8,4,13,9
8,3,2020,1,25,5,10,6,8,5,14,11
8,3,2020,1,30,5,12,8,9,5,16,10
8,3,2020,1,35,5,13,6,6,6,21,10
8,3,2020,1,40,5,12,7,7,6,16,10
8,3,2020,1,45,5,11,5,4,9,17,8
8,3,2020,1,50,8,13,4,4,10,17,8
8,3,2020,1,55,9,14,7,5,12,15,8
8,3,2020,2,0,11,13,6,5,11,14,8
8,3,2020,2,5,9,12,7,6,10,11,9
8,3,2020,2,10,10,16,5,4,9,12,7
8,3,2020,2,15,10,16,5,5,8,13,6
8,3,2020,2,20,8,16,6,6,8,11,6
8,3,2020,2,25,8,14,6,9,9,11,7
8,3,2020,2,30,8,12,5,8,8,9,7
8,3,2020,2,35,6,12,4,6,7,11,7
8,3,2020,2,40,7,11,9,6,7,11,8
8,3,2020,2,45,6,12,9,7,8,8,8
8,3,2020,2,50,7,12,9,8,10,11,8
8,3,2020,2,55,6,10,9,9,11,9,7
8,3,2020,3,0,8,9,10,6,9,7,6
8,3,2020,3,5,5,10,9,5,6,10,6
8,3,2020,3,10,5,9,9,5,8,13,6
8,3,2020,3,15,5,9,10,6,6,11,4
8,3,2020,3,20,3,8,7,4,6,12,5
8,3,2020,3,25,3,8,8,3,5,9,5
8,3,2020,3,30,4,10,7,4,4,9,6
8,3,2020,3,35,5,12,8,4,5,9,7
8,3,2020,3,40,5,11,8,5,4,11,4
8,3,2020,3,45,5,11,9,7,6,10,4
8,3,2020,3,50,6,11,10,6,8,10,5
8,3,2020,3,55,6,12,9,5,8,9,6
8,3,2020,4,0,5,11,10,6,7,13,6
8,3,2020,4,5,5,13,12,6,6,13,5
8,3,2020,4,10,5,12,12,8,7,12,6
8,3,2020,4,15,4,14,9,10,7,15,5
8,3,2020,4,20,4,17,9,8,8,15,5
8,3,2020,4,25,6,14,11,8,8,10,5
8,3,2020,4,30,5,15,12,8,10,11,6
8,3,2020,4,35,5,17,12,6,7,9,5
8,3,2020,4,40,5,16,12,5,8,8,5
8,3,2020,4,45,4,14,10,4,8,9,5
8,3,2020,4,50,4,16,9,4,8,9,5
8,3,2020,4,55,2,17,7,6,9,9,9
8,3,2020,5,0,2,17,7,7,8,11,9
8,3,2020,5,5,4,16,7,7,12,12,10
8,3,2020,5,10,5,14,9,9,10,9,12
8,3,2020,5,15,5,13,6,6,11,8,12
8,3,2020,5,20,5,12,6,6,9,7,11
8,3,2020,5,25,6,14,6,6,10,8,11
8,3,2020,5,30,6,15,7,8,5,4,11
8,3,2020,5,35,7,12,8,6,7,7,9
8,3,2020,5,40,5,14,7,7,8,7,9
8,3,2020,5,45,5,12,8,8,9,7,10
8,3,2020,5,50,4,14,9,8,7,8,9
8,3,2020,5,55,4,13,8,8,9,7,10
8,3,2020,6,0,3,12,9,9,10,8,10
8,3,2020,6,5,3,14,8,8,10,6,10
8,3,2020,6,10,4,12,8,7,10,10,10
8,3,2020,6,15,4,14,9,8,9,8,11
8,3,2020,6,20,1,15,10,8,8,8,9
8,3,2020,6,25,1,17,13,10,10,10,11
8,3,2020,6,30,2,15,12,9,9,12,8
8,3,2020,6,35,4,15,12,8,9,12,10
8,3,2020,6,40,4,14,10,6,9,11,10
8,3,2020,6,45,4,15,8,5,9,10,9
8,3,2020,6,50,2,15,9,4,8,8,9
8,3,2020,6,55,3,15,10,5,11,11,11
8,3,2020,7,0,5,15,11,8,12,10,13
8,3,2020,7,5,6,12,12,9,13,8,12
8,3,2020,7,10,5,12,16,7,11,8,12
8,3,2020,7,15,6,15,11,7,13,7,11
8,3,2020,7,20,7,13,9,8,12,9,14
8,3,2020,7,25,8,11,7,9,12,7,10
8,3,2020,7,30,9,10,7,11,10,10,12
8,3,2020,7,35,9,14,8,12,13,11,10
8,3,2020,7,40,11,12,7,12,11,12,6
8,3,2020,7,45,9,10,8,8,16,9,6
8,3,2020,7,50,8,12,9,10,15,11,8
8,3,2020,7,55,8,11,10,10,14,10,9
8,3,2020,8,0,9,12,9,13,14,8,10
8,3,2020,8,5,6,11,10,12,12,10,10
8,3,2020,8,10,7,9,7,11,12,9,11
8,3,2020,8,15,7,10,6,11,15,12,9
8,3,2020,8,20,8,10,8,11,18,11,11
8,3,2020,8,25,10,10,9,11,16,10,8
8,3,2020,8,30,9,13,8,11,18,13,8
8,3,2020,8,35,9,11,8,8,18,15,9
8,3,2020,8,40,9,13,8,7,17,16,8
8,3,2020,8,45,8,12,8,8,16,11,7
8,3,2020,8,50,9,15,8,7,15,11,8
8,3,2020,8,55,9,16,7,9,15,10,9
8,3,2020,9,0,10,16,7,9,17,8,8
8,3,2020,9,5,10,17,8,9,18,11,6
8,3,2020,9,10,11,14,9,7,20,10,6
8,3,2020,9,15,9,17,8,9,15,10,7
8,3,2020,9,20,7,18,9,8,17,9,8
8,3,2020,9,25,8,18,9,9,13,11,9
8,3,2020,9,30,7,18,10,6,10,10,7
8,3,2020,9,35,8,22,12,6,13,10,4
8,3,2020,9,40,8,22,14,6,11,10,8
8,3,2020,9,45,9,18,17,6,11,8,9
8,3,2020,9,50,8,22,17,8,11,8,8
8,3,2020,9,55,7,23,14,7,14,9,7
8,3,2020,10,0,8,22,13,8,13,9,6
8,3,2020,10,5,7,23,12,8,16,6,7
8,3,2020,10,10,6,21,12,10,15,8,8
8,3,2020,10,15,6,22,11,11,17,7,7
8,3,2020,10,20,7,18,14,9,19,9,8
8,3,2020,10,25,5,16,15,10,22,10,6
8,3,2020,10,30,6,16,17,10,23,14,7
8,3,2020,10,35,7,16,19,10,16,15,10
8,3,2020,10,40,6,18,19,11,13,14,11
8,3,2020,10,45,6,19,15,11,14,15,13
8,3,2020,10,50,6,18,18,9,13,17,13
8,3,2020,10,55,6,22,18,10,12,16,10
8,3,2020,11,0,5,23,11,11,10,15,8
8,3,2020,11,5,4,22,10,13,9,15,8
8,3,2020,11,10,3,21,14,15,11,15,8
8,3,2020,11,15,5,19,14,15,11,12,8
8,3,2020,11,20,7,20,10,16,13,10,7
8,3,2020,11,25,6,20,12,21,15,10,8
8,3,2020,11,30,3,22,11,19,17,11,7
8,3,2020,11,35,5,23,15,19,14,11,9
8,3,2020,11,40,8,22,16,21,10,12,11
8,3,2020,11,45,11,18,16,20,13,12,9
8,3,2020,11,50,9,19,16,19,18,10,10
8,3,2020,11,55,7,17,15,20,18,12,11
8,3,2020,12,0,7,20,14,18,16,12,12
8,3,2020,12,5,7,20,12,17,13,10,13
8,3,2020,12,10,9,17,10,16,10,10,14
8,3,2020,12,15,10,22,10,15,14,9,14
8,3,2020,12,20,11,21,14,19,15,8,13
8,3,2020,12,25,14,21,16,20,18,6,14
8,3,2020,12,30,14,19,12,18,19,7,13
8,3,2020,12,35,14,19,12,19,22,8,14
8,3,2020,12,40,12,17,14,19,26,11,13
8,3,2020,12,45,9,17,12,15,25,10,12
8,3,2020,12,50,9,14,12,14,25,10,12
8,3,2020,12,55,10,12,8,16,30,9,11
8,3,2020,13,0,11,14,12,17,27,9,11
8,3,2020,13,5,11,13,10,13,24,9,9
8,3,2020,13,10,11,16,13,15,25,5,9
8,3,2020,13,15,9,21,12,15,23,7,8
8,3,2020,13,20,9,26,15,15,24,10,10
8,3,2020,13,25,8,30,17,15,24,11,8
8,3,2020,13,30,12,29,14,19,26,12,9
8,3,2020,13,35,10,25,15,18,26,10,12
8,3,2020,13,40,11,23,12,17,26,9,12
8,3,2020,13,45,13,20,13,15,24,7,11
8,3,2020,13,50,16,18,11,13,24,7,9
8,3,2020,13,55,14,21,13,13,19,8,13
8,3,2020,14,0,17,19,15,12,16,8,14
8,3,2020,14,5,15,24,17,12,17,11,14
8,3,2020,14,10,14,22,17,10,18,11,13
8,3,2020,14,15,11,22,16,8,15,11,13
8,3,2020,14,20,10,20,16,11,16,8,17
8,3,2020,14,25,10,16,16,11,19,8,18
8,3,2020,14,30,12,16,13,12,16,8,19
8,3,2020,14,35,15,14,13,15,20,9,16
8,3,2020,14,40,14,12,13,10,18,9,16
8,3,2020,14,45,12,16,11,13,18,5,14
8,3,2020,14,50,13,18,11,13,21,7,12
8,3,2020,14,55,17,19,12,13,18,9,12
8,3,2020,15,0,16,23,11,11,15,10,9
8,3,2020,15,5,12,23,11,8,15,9,8
8,3,2020,15,10,12,22,12,11,19,11,12
8,3,2020,15,15,14,22,13,10,25,11,11
8,3,2020,15,20,11,23,15,9,26,12,11
8,3,2020,15,25,11,25,14,10,29,11,10
8,3,2020,15,30,10,28,15,12,31,9,7
8,3,2020,15,35,11,26,14,12,31,8,7
8,3,2020,15,40,12,21,13,13,30,7,7
8,3,2020,15,45,12,19,13,13,31,10,13
8,3,2020,15,50,10,19,13,14,30,9,16
8,3,2020,15,55,12,18,12,14,32,10,15
8,3,2020,16,0,13,17,9,12,25,10,15
8,3,2020,16,5,14,20,11,14,21,9,17
8,3,2020,16,10,14,20,14,13,28,12,17
8,3,2020,16,15,18,19,13,12,23,9,15
8,3,2020,16,20,15,19,12,14,23,11,18
8,3,2020,16,25,12,18,13,14,22,10,16
8,3,2020,16,30,17,14,11,15,22,8,16
8,3,2020,16,35,15,15,11,13,25,10,13
8,3,2020,16,40,15,20,10,11,24,10,12
8,3,2020,16,45,15,22,11,11,20,10,14
8,3,2020,16,50,14,25,10,11,18,10,13
8,3,2020,16,55,13,27,9,13,17,11,14
8,3,2020,17,0,18,23,9,15,21,8,16
8,3,2020,17,5,14,23,9,15,21,6,16
8,3,2020,17,10,14,28,12,14,20,7,15
8,3,2020,17,15,13,28,10,15,22,8,15
8,3,2020,17,20,14,22,8,14,19,8,15
8,3,2020,17,25,9,21,8,11,20,9,16
8,3,2020,17,30,12,19,6,13,25,9,16
8,3,2020,17,35,13,21,7,13,23,9,17
8,3,2020,17,40,12,23,6,12,21,13,14
8,3,2020,17,45,13,22,3,11,23,10,13
8,3,2020,17,50,11,20,7,14,23,11,13
8,3,2020,17,55,10,18,7,15,22,12,13
8,3,2020,18,0,10,16,7,15,18,12,13
8,3,2020,18,5,12,15,9,17,16,11,11
8,3,2020,18,10,7,16,6,13,15,10,10
8,3,2020,18,15,8,15,5,14,10,10,11
8,3,2020,18,20,7,16,7,16,12,12,14
8,3,2020,18,25,6,18,8,14,17,11,16
8,3,2020,18,30,11,19,8,16,17,9,13
8,3,2020,18,35,7,13,8,16,18,9,14
8,3,2020,18,40,10,10,7,15,18,10,14
8,3,2020,18,45,8,10,9,14,22,12,14
8,3,2020,18,50,8,17,8,16,20,13,12
8,3,2020,18,55,9,16,7,17,24,12,11
8,3,2020,19,0,11,15,8,13,24,11,9
8,3,2020,19,5,12,19,8,13,21,11,10
8,3,2020,19,10,11,15,10,14,20,8,12
8,3,2020,19,15,12,16,11,14,22,10,12
8,3,2020,19,20,12,16,11,13,25,8,11
8,3,2020,19,25,14,16,16,11,25,10,11
8,3,2020,19,30,13,13,16,15,25,7,13
8,3,2020,19,35,12,16,16,14,24,5,13
8,3,2020,19,40,9,18,16,15,22,5,13
8,3,2020,19,45,13,13,15,15,23,7,11
8,3,2020,19,50,11,13,19,17,21,10,11
8,3,2020,19,55,13,14,16,17,23,6,10
8,3,2020,20,0,13,17,13,14,24,8,11
8,3,2020,20,5,14,20,12,12,16,11,10
8,3,2020,20,10,14,19,12,14,15,10,14
8,3,2020,20,15,15,21,10,18,14,10,14
8,3,2020,20,20,14,21,13,18,15,12,14
8,3,2020,20,25,8,17,9,18,18,13,13
8,3,2020,20,30,10,17,7,17,22,15,13
8,3,2020,20,35,9,16,9,14,19,10,12
8,3,2020,20,40,8,16,11,13,17,8,10
8,3,2020,20,45,10,20,11,16,16,8,11
8,3,2020,20,50,8,15,9,16,17,12,8
8,3,2020,20,55,9,15,11,15,19,12,7
8,3,2020,21,0,9,14,10,17,18,10,7
8,3,2020,21,5,11,13,8,17,16,10,7
8,3,2020,21,10,11,11,10,15,15,12,10
8,3,2020,21,15,12,12,9,15,13,14,11
8,3,2020,21,20,13,12,9,15,14,14,11
8,3,2020,21,25,12,10,9,13,11,14,10
8,3,2020,21,30,11,10,9,12,12,13,11
8,3,2020,21,35,12,13,7,11,11,11,11
8,3,2020,21,40,10,9,7,12,11,10,13
8,3,2020,21,45,12,10,8,11,10,10,14
8,3,2020,21,50,9,10,9,10,11,12,13
8,3,2020,21,55,11,10,10,11,11,12,13
8,3,2020,22,0,11,9,9,10,15,15,13
8,3,2020,22,5,10,13,9,12,12,12,16
8,3,2020,22,10,9,11,9,10,16,10,13
8,3,2020,22,15,12,9,10,11,16,10,11
8,3,2020,22,20,14,9,12,13,15,12,9
8,3,2020,22,25,14,7,13,14,14,10,9
8,3,2020,22,30,12,6,11,13,15,13,9
8,3,2020,22,35,11,6,10,11,19,14,9
8,3,2020,22,40,13,8,10,9,16,13,11
8,3,2020,22,45,12,7,8,8,17,11,9
8,3,2020,22,50,12,9,8,12,20,10,6
8,3,2020,22,55,12,10,10,13,20,12,6
8,3,2020,23,0,8,7,9,15,19,13,9
8,3,2020,23,5,8,7,7,15,19,12,10
8,3,2020,23,10,7,7,7,17,17,10,8
8,3,2020,23,15,7,7,10,17,16,10,8
8,3,2020,23,20,4,7,11,14,18,10,8
8,3,2020,23,25,5,8,12,13,18,8,8
8,3,2020,23,30,4,7,12,14,16,9,7
8,3,2020,23,35,4,5,10,13,16,7,9
8,3,2020,23,40,3,7,8,14,14,7,9
8,3,2020,23,45,4,8,8,13,15,8,9
8,3,2020,23,50,4,9,10,14,14,10,9
8,3,2020,23,55,4,9,12,14,15,13,7
9,3,2020,0,0,4,10,11,15,14,14,6
9,3,2020,0,5,5,13,10,14,13,16,6
9,3,2020,0,10,4,14,10,11,12,15,6
9,3,2020,0,15,4,17,10,11,13,11,7
9,3,2020,0,20,4,16,9,9,12,11,6
9,3,2020,0,25,4,13,12,9,14,10,5
9,3,2020,0,30,3,13,11,9,9,9,5
9,3,2020,0,35,4,15,10,8,12,12,5
9,3,2020,0,40,5,18,9,10,12,11,5
9,3,2020,0,45,5,19,9,9,11,10,5
9,3,2020,0,50,6,18,9,10,14,9,7
9,3,2020,0,55,5,19,7,9,12,9,9
9,3,2020,1,0,5,17,6,9,11,10,10
9,3,2020,1,5,4,16,8,9,11,9,11
9,3,2020,1,10,5,18,8,7,9,9,13
9,3,2020,1,15,5,16,7,7,9,6,11
9,3,2020,1,20,4,12,5,8,6,6,11
9,3,2020,1,25,4,14,7,7,2,4,7
9,3,2020,1,30,4,9,7,7,6,4,7
9,3,2020,1,35,4,9,7,7,7,6,5
9,3,2020,1,40,4,7,5,6,5,5,5
9,3,2020,1,45,3,6,6,7,5,7,7
9,3,2020,1,50,4,5,5,7,5,8,5
9,3,2020,1,55,6,4,5,8,5,5,5
9,3,2020,2,0,6,5,6,6,6,6,5
9,3,2020,2,5,7,6,6,4,6,6,5
9,3,2020,2,10,8,7,6,4,8,7,5
9,3,2020,2,15,6,6,6,6,7,6,6
9,3,2020,2,20,5,7,4,6,8,4,6
9,3,2020,2,25,5,5,4,7,7,7,5
9,3,2020,2,30,8,6,3,5,6,7,5
9,3,2020,2,35,8,7,3,5,6,7,5
9,3,2020,2,40,7,8,3,4,6,6,5
9,3,2020,2,45,6,9,4,5,7,7,5
9,3,2020,2,50,8,11,2,6,9,8,5
9,3,2020,2,55,7,11,2,6,8,8,5
9,3,2020,3,0,7,12,3,7,8,5,5
9,3,2020,3,5,9,12,2,7,12,5,6
9,3,2020,3,10,8,13,3,8,11,4,6
9,3,2020,3,15,6,12,3,10,11,6,6
9,3,2020,3,20,6,11,3,10,8,6,7
9,3,2020,3,25,5,11,3,10,7,4,7
9,3,2020,3,30,5,11,3,10,10,4,6
9,3,2020,3,35,4,11,4,10,11,5,6
9,3,2020,3,40,3,10,4,10,11,3,6
9,3,2020,3,45,5,10,5,10,11,3,6
9,3,2020,3,50,4,8,5,10,13,2,5
9,3,2020,3,55,4,8,5,11,12,3,5
9,3,2020,4,0,3,5,4,10,13,3,5
9,3,2020,4,5,4,6,4,8,12,3,6
9,3,2020,4,10,3,10,5,8,12,3,6
9,3,2020,4,15,4,12,7,8,11,3,6
9,3,2020,4,20,5,12,7,7,11,4,6
9,3,2020,4,25,5,12,7,8,9,3,5
9,3,2020,4,30,2,15,9,8,8,2,4
9,3,2020,4,35,3,13,9,6,6,2,4
9,3,2020,4,40,5,12,7,6,7,1,4
9,3,2020,4,45,5,11,7,6,7,2,5
9,3,2020,4,50,4,10,5,7,9,5,6
9,3,2020,4,55,4,10,5,7,10,3,7
9,3,2020,5,0,5,8,5,7,9,5,7
9,3,2020,5,5,6,7,5,5,9,3,7
9,3,2020,5,10,6,7,3,5,9,6,7
9,3,2020,5,15,5,8,4,5,6,8,7
9,3,2020,5,20,5,7,3,5,9,9,7
9,3,2020,5,25,5,7,3,5,8,9,6
9,3,2020,5,30,4,6,3,5,8,8,6
9,3,2020,5,35,6,7,3,6,8,8,8
9,3,2020,5,40,7,8,4,6,7,8,7
9,3,2020,5,45,8,10,4,5,6,9,7
9,3,2020,5,50,9,9,4,4,5,7,6
9,3,2020,5,55,7,9,4,4,6,11,5
9,3,2020,6,0,8,8,5,5,6,10,6
9,3,2020,6,5,7,7,6,5,5,10,6
9,3,2020,6,10,8,7,6,5,5,9,6
9,3,2020,6,15,7,8,6,5,1,8,8
9,3,2020,6,20,7,7,6,5,3,8,9
9,3,2020,6,25,6,8,6,5,4,8,7
9,3,2020,6,30,8,9,7,5,7,10,8
9,3,2020,6,35,6,9,8,4,6,8,9
9,3,2020,6,40,6,7,8,4,4,8,7
9,3,2020,6,45,7,6,8,4,3,6,8
9,3,2020,6,50,7,7,6,6,5,5,8
9,3,2020,6,55,7,6,6,6,8,7,8
9,3,2020,7,0,6,5,4,7,7,5,6
9,3,2020,7,5,6,7,5,6,9,6,7
9,3,2020,7,10,6,5,4,6,8,3,6
9,3,2020,7,15,6,5,6,7,4,3,7
9,3,2020,7,20,5,7,6,8,9,4,8
9,3,2020,7,25,5,6,6,5,9,3,8
9,3,2020,7,30,6,9,6,5,10,4,9
9,3,2020,7,35,4,7,5,5,12,5,9
9,3,2020,7,40,4,10,4,4,6,4,9
9,3,2020,7,45,3,11,3,3,9,5,8
9,3,2020,7,50,4,9,4,3,11,7,8
9,3,2020,7,55,6,10,4,4,9,5,7
9,3,2020,8,0,7,9,4,5,11,5,8
9,3,2020,8,5,6,9,4,5,10,5,9
9,3,2020,8,10,8,8,5,4,10,4,9
9,3,2020,8,15,10,8,4,4,12,5,8
